"","level","start","end"
"304",2,25162941,25163718
"305",3,25162941,25163718
"306",2,25180432,25185748
"307",2,25299206,25299823
"308",3,25299206,25299823
"309",2,25379009,25390526
"310",2,25555607,25556032
"311",2,25622402,25623168
"312",3,25622402,25623168
"313",2,25631449,25635214
"314",2,25735678,25745779
"315",2,25891129,25902107
"316",2,26032928,26037578
"317",2,26071931,26079060
"318",2,26146641,26147790
"319",2,26260993,26278585
"320",2,26528252,26534608
"321",2,26727453,26736562
"322",2,26842847,26844014
"323",2,26888177,26888653
"324",2,26905760,26910648
"325",2,26955337,26970334
"326",2,27094995,27110157
"327",2,27260252,27260850
"328",2,27297309,27297798
"329",2,27354693,27355764
"330",3,27354693,27355764
"331",2,27390464,27391351
"332",2,27544501,27545068
"333",3,27544501,27545068
"334",2,27564564,27580915
"335",2,27661119,27666331
"336",2,27679138,27692412
"337",2,27713025,27713590
"338",2,27721773,27726365
"339",2,27787800,27796641
"340",2,27816378,27824422
"341",2,27898690,27899336
"342",2,27975296,27987844
"343",2,28108551,28109048
"344",2,28130951,28131781
"345",2,28242756,28265185
"346",3,28257742,28258650
"347",2,28275608,28277358
"348",2,28393555,28400654
"349",2,28554541,28562454
"350",2,28574485,28595251
"351",2,28638239,28643661
"352",2,28716394,28717435
"353",2,28827733,28838578
"354",3,28833450,28835686
"355",2,28866649,28895686
"356",2,28993148,29013960
"357",2,29140888,29141417
"358",2,29151106,29151825
"359",2,29217499,29236625
"360",3,29217499,29218011
"361",2,29265453,29274474
"362",2,29428363,29440909
"363",2,29488910,29492034
"364",3,29491386,29492034
"365",2,29509363,29514445
"366",2,29566852,29568736
"367",2,29580403,29591589
"368",2,29612348,29612808
"369",2,29620235,29634610
"370",2,29734783,29735285
"371",2,29830024,29830583
"372",3,29830024,29830583
"373",2,29847972,29872495
"374",2,29883086,29897348
"375",3,29896255,29897348
"376",2,29914978,29916940
"377",2,29956355,29967173
"378",2,30038957,30058669
"379",2,30253382,30287121
"380",2,30430274,30431660
"381",2,30443396,30461514
"382",2,30484101,30485022
"383",3,30484101,30485022
"384",2,30500352,30517457
"385",2,30577531,30578212
"386",2,30618092,30618717
"387",2,30676820,30680660
"388",2,30719119,30739061
"389",3,30736978,30738439
"390",2,30746632,30791518
"391",2,30845034,30847281
"392",2,30906730,30914235
"393",2,31041058,31041904
"394",2,31058211,31059083
"395",2,31145785,31147131
"396",3,31145785,31147131
"397",2,31207054,31208892
"398",2,31235056,31259922
"399",2,31325414,31325822
"400",2,31336671,31337339
"401",2,31392377,31392831
"402",2,31545921,31554149
"403",2,31602479,31635693
"404",3,31602479,31603355
"405",2,31717234,31725777
"406",2,31926920,31927503
"407",2,31998304,32001370
"408",2,32017658,32035145
"409",2,32064858,32069228
"410",2,32076592,32090629
"411",2,32350821,32367458
"412",3,32350821,32351479
"413",2,32408330,32409044
"414",2,32570816,32579092
"415",2,32590420,32605222
"416",3,32599108,32600483
"417",2,32632147,32656819
"418",2,32721676,32727909
"419",2,32826910,32831217
"420",2,32859940,32877838
"421",3,32864449,32865067
"422",2,32892477,32898688
"423",2,32936872,32940774
"424",2,33073422,33076914
"425",3,33073422,33073983
"426",2,33084314,33089376
"427",2,33147477,33158365
"428",3,33154080,33155199
"429",2,33299636,33300287
"430",2,33310476,33325437
"431",2,33381959,33383133
"432",3,33381959,33383133
"433",2,33454442,33466771
"434",2,33485995,33500849
"435",2,33512036,33551552
"436",2,33668416,33674989
"437",2,33871938,33883904
"438",2,33907553,33939907
"439",2,34055168,34055956
"440",2,34099041,34101241
"441",2,34159092,34163267
"442",2,34315486,34323503
"443",3,34315486,34316124
"444",2,34446148,34446689
"445",2,34477225,34478696
"446",2,34594904,34600011
"447",2,34620124,34628655
"448",2,34709517,34709987
"449",2,34740703,34742461
"450",2,34771217,34771743
"451",2,34884984,34885723
"452",2,34996438,35004254
"453",2,35079543,35080361
"454",3,35079543,35080361
"455",2,35153756,35154205
"456",2,35220756,35221973
"457",2,35410621,35411066
"458",2,35533883,35538138
"459",2,35565314,35578810
"460",2,35736033,35739169
"461",3,35736033,35736626
"462",2,35761082,35768147
"463",2,35784988,35786432
"464",2,35800976,35810007
"465",2,35849517,35854863
"466",2,35931700,35943699
"467",2,36026785,36032039
"468",3,36026785,36027749
"469",2,36100270,36109594
"470",2,36412893,36419689
"471",2,36443883,36462318
"472",2,36549367,36551305
"473",2,36617436,36623490
"474",2,36648629,36656955
"475",2,36790233,36798294
"476",2,36893325,36898402
"477",2,36980572,36985196
"478",3,36980572,36982720
"479",2,37165789,37167186
"480",2,37259156,37262064
"481",2,37281349,37281885
"482",2,37395898,37401312
"483",2,37429171,37430927
"484",2,37443316,37443954
"485",2,37454277,37456203
"486",2,37482719,37489352
"487",3,37482719,37483359
"488",2,37634294,37647192
"489",2,37798985,37804236
"490",2,37866333,37875219
"491",2,38106591,38107624
"492",2,38209193,38211890
"493",2,38234363,38247434
"494",2,38259177,38260585
"495",2,38435213,38435828
"496",2,38489570,38497135
"497",2,38534815,38535395
"498",2,38636873,38646260
"499",2,38802363,38805208
"500",2,38822060,38823097
"501",2,39007259,39015048
"502",3,39007259,39008052
"503",2,39045403,39072558
"504",2,39202661,39234176
"505",3,39223996,39232290
"506",2,39251186,39261393
"507",2,39317563,39318214
"508",2,39424317,39432486
"509",2,39506402,39514759
"510",2,39559661,39560309
"511",2,39571823,39574584
"512",2,39625911,39628554
"513",3,39625911,39626462
"514",2,39880180,39881778
"515",3,39881133,39881778
"516",2,39942533,39962402
"517",2,40126099,40127552
"518",2,40159157,40164867
"519",2,40180740,40182273
"520",2,40193820,40199577
"521",2,40215995,40217318
"522",2,40366337,40374277
"523",2,40447326,40449224
"524",2,40460912,40464233
"525",2,40557788,40560896
"526",2,40654552,40663935
"527",2,40702029,40702531
"528",2,40742166,40743195
"529",3,40742166,40743195
"530",2,40789816,40791223
"531",2,40820082,40821987
"532",2,40937601,40962841
"533",2,41075885,41096696
"534",2,41147987,41150806
"535",2,41162307,41170621
"536",2,41224162,41225285
"537",2,41323677,41339334
"538",3,41331165,41331828
"539",2,41549678,41551737
"540",3,41551088,41551737
"541",2,41749831,41750502
"542",2,41758794,41765633
"543",2,41793067,41809372
"544",2,41942262,41952281
"545",2,42023951,42024896
"546",2,42133608,42134430
"547",2,42155333,42156330
"548",2,42206299,42207256
"549",2,42231394,42233054
"550",2,42271005,42274264
"551",3,42273256,42274264
"552",2,42355653,42356735
"553",2,42373589,42379262
"554",2,42471919,42472666
"555",2,42604033,42614010
"556",2,42624303,42636027
"557",2,42653599,42685077
"558",2,42760720,42782517
"559",2,42937681,42970675
"560",2,42986589,42992290
"561",2,43014840,43037816
"562",2,43050445,43058124
"563",2,43114311,43118084
"564",2,43132391,43138799
"565",2,43201065,43209259
"566",3,43202052,43203238
"567",2,43282289,43285113
"568",2,43348703,43355683
"569",2,43462903,43464844
"570",2,43480421,43493082
"571",2,43512820,43515205
"572",2,43557190,43558743
"573",2,43609263,43614285
"574",2,43636253,43639157
"575",2,43726196,43730889
"576",2,43839893,43841442
"577",2,43864788,43865449
"578",3,43864788,43865449
"579",2,43964252,43968084
"580",2,43982994,43983551
"581",2,44032213,44062105
"582",2,44213645,44221356
"583",2,44316792,44321076
"584",2,44397404,44398627
"585",3,44397404,44398046
"586",2,44436630,44437114
"587",2,44469348,44482808
"588",3,44469348,44469954
"589",2,44505934,44518776
"590",2,44526111,44539655
"591",2,44594421,44597547
"592",2,44750521,44779022
"593",3,44750521,44751112
"594",2,44837888,44839929
"595",3,44837888,44839929
"596",2,45082923,45099552
"597",2,45131517,45155775
"598",2,45255206,45260350
"599",2,45312286,45313317
"600",2,45334877,45343031
"601",2,45419543,45420142
"602",2,45445211,45445816
"603",2,45638828,45640637
"604",2,45722311,45725773
"605",2,45733637,45737313
"606",2,45755869,45781679
"607",2,45839598,45882448
"608",2,45932161,45935555
"609",2,45961622,45970776
"610",2,46009361,46010016
"611",2,46059250,46060996
"612",2,46089369,46157162
"613",2,46316009,46318144
"614",2,46410202,46426173
"615",2,46453099,46484207
"616",2,46528100,46532273
"617",2,46626785,46627323
"618",2,46739704,46753999
"619",2,46763447,46771046
"620",2,46822680,46825849
"621",2,46999876,47004237
"622",2,47293749,47294317
"623",2,47380779,47394650
"624",3,47380779,47381735
"625",2,47443600,47445396
"626",2,47512117,47512974
"627",2,47690450,47691115
"628",2,47708898,47709400
"629",2,47816069,47818821
"630",2,47955379,47956004
"631",3,47955379,47956004
"632",2,48166283,48168354
"633",2,48268093,48269159
"634",3,48268093,48269159
"635",2,48313205,48314422
"636",2,48328243,48336096
"637",2,48391585,48406934
"638",2,48662031,48699318
"639",2,48771595,48773136
"640",2,48786494,48806674
"641",2,48829599,48837296
"642",2,48866441,48867069
"643",2,48965936,48975664
"644",3,48965936,48967010
"645",2,49038797,49050189
"646",2,49065222,49067682
"647",2,49111112,49117336
"648",2,49139821,49148155
"649",2,49164417,49193878
"650",2,49438888,49450238
"651",2,49468309,49506569
"652",2,49588251,49596900
"653",2,49688827,49691734
"654",2,49728418,49734334
"655",2,49788261,49811323
"656",2,49823578,49859048
"657",2,49884137,49897402
"658",2,49972421,49973454
"659",2,50039322,50049540
"660",2,50057936,50058572
"661",2,50072700,50075023
"662",2,50082920,50103279
"663",2,50168295,50172328
"664",2,50266086,50269043
"665",2,50291258,50293890
"666",2,50405001,50408052
"667",2,50417809,50419048
"668",2,50495372,50503372
"669",2,50553744,50554421
"670",2,50703812,50705151
"671",2,50785724,50815427
"672",2,50825396,50838426
"673",2,50883925,50895441
"674",2,51044160,51047041
"675",2,51126338,51136014
"676",2,51248046,51259123
"677",2,51293864,51318633
"678",2,51352500,51353438
"679",2,51394003,51397168
"680",2,51423133,51465742
"681",2,51674954,51675534
"682",2,51739521,51741313
"683",2,51868726,51869830
"684",3,51868726,51869830
"685",2,51938026,51939134
"686",2,52100984,52102820
"687",2,52255333,52257551
"688",2,52343890,52344524
"689",2,52358768,52359593
"690",2,52494865,52495741
"691",2,52515626,52520110
"692",2,52545790,52546507
"693",2,52556497,52557149
"694",2,52594542,52600582
"695",2,52664435,52674772
"696",2,52709449,52710498
"697",3,52709449,52710498
"698",2,52819624,52820202
"699",3,52819624,52820202
"700",2,52837491,52841239
"701",2,52874240,52874845
"702",2,52919726,52922234
"703",2,53014177,53014699
"704",3,53014177,53014699
"705",2,53030952,53031642
"706",2,53117532,53118833
"707",2,53160588,53161191
"708",2,53190153,53191278
"709",3,53190153,53191278
"710",2,53251299,53256216
"711",3,53251299,53252392
"712",2,53323961,53324555
"713",2,53347066,53353897
"714",2,53413641,53414367
"715",2,53533069,53533607
"716",3,53533069,53533607
"717",2,53573215,53574339
"718",3,53573215,53574339
"719",2,53664209,53666661
"720",2,53676470,53689929
"721",2,53795402,53799356
"722",2,53818772,53824806
"723",2,53915599,53916197
"724",3,53915599,53916197
"725",2,53941609,53942103
"726",2,53964799,53965948
"727",2,54029854,54036630
"728",3,54029854,54030835
"729",2,54055667,54060563
"730",2,54139992,54143042
"731",2,54166055,54167085
"732",2,54235452,54238741
"733",2,54247739,54254190
"734",2,54270874,54271319
"735",2,54343513,54345951
"736",2,54400123,54400746
"737",2,54414690,54415280
"738",2,54492145,54494816
"739",2,54526585,54527145
"740",2,54616531,54620137
"741",3,54619105,54620137
"742",2,54643161,54644137
"743",2,54708209,54709300
"744",2,54740514,54744566
"745",3,54740514,54741575
"746",2,54761764,54762352
"747",2,54782817,54789049
"748",2,54822473,54826852
"749",2,54838416,54839070
"750",2,54967154,54973021
"751",2,55050374,55051093
"752",2,55114322,55115196
"753",2,55237770,55238598
"754",2,55281985,55283242
"755",2,55331998,55334091
"756",3,55331998,55332864
"757",2,55388508,55389667
"758",2,55408033,55408692
"759",2,55445386,55466313
"760",2,55607359,55608745
"761",2,55632300,55643609
"762",2,55678535,55690327
"763",2,55741438,55743316
"764",2,55845054,55845982
"765",3,55845054,55845982
"766",2,55915234,55915775
"767",2,55973856,55975004
"768",2,56026091,56031442
"769",2,56055243,56063902
"770",2,56087219,56092461
"771",2,56131584,56133470
"772",2,56210422,56211343
"773",2,56251126,56252416
"774",2,56308893,56313602
"775",2,56326600,56354666
"776",2,56381496,56390734
"777",2,56454150,56456056
"778",3,56454150,56455039
"779",2,56553012,56577980
"780",3,56553012,56554536
"781",2,56592708,56593593
"782",2,56662550,56666214
"783",2,56685165,56694204
"784",2,56702548,56704687
"785",2,56741848,56745282
"786",2,56800291,56803391
"787",2,56855151,56857055
"788",2,56885591,56887612
"789",2,56972232,56973146
"790",3,56972232,56973146
"791",2,57041068,57047781
"792",2,57065200,57076305
"793",2,57130483,57130968
"794",2,57158064,57158678
"795",3,57158064,57158678
"796",2,57226969,57228113
"797",2,57275818,57281783
"798",3,57275818,57277249
"799",2,57289540,57295883
"800",2,57383619,57384203
"801",2,57440106,57440703
"802",3,57440106,57440703
"803",2,57480716,57481857
"804",3,57480716,57481857
"805",2,57528205,57533761
"806",3,57528205,57528768
"807",2,57544271,57551526
"808",2,57713677,57720494
"809",3,57713677,57714731
"810",2,57766427,57767457
"811",2,57783533,57791819
"812",2,57806156,57818767
"813",2,57846417,57849946
"814",2,57957814,57964281
"815",2,57980595,57992243
"816",2,58120787,58121395
"817",2,58210780,58215784
"818",2,58245180,58253844
"819",3,58245180,58246209
"820",2,58272001,58274268
"821",2,58345166,58346975
"822",2,58356893,58358911
"823",2,58386565,58390261
"824",2,58408072,58412573
"825",2,58421889,58426813
"826",2,58447582,58450075
"827",2,58465291,58468113
"828",2,58495347,58495952
"829",2,58534982,58537245
"830",2,58551277,58556762
"831",2,58577122,58578946
"832",2,58650443,58660889
"833",2,58691892,58692546
"834",2,58717139,58723646
"835",2,58782218,58789651
"836",2,58814065,58818989
"837",2,58918486,58919232
"838",2,58958231,58962894
"839",2,58982767,58984957
"840",2,59015522,59020401
"841",2,59036593,59038390
"842",2,59045971,59056657
"843",2,59082938,59086093
"844",2,59107304,59109023
"845",2,59146092,59149969
"846",2,59186964,59193343
"847",3,59188471,59189601
"848",2,59233112,59240868
"849",2,59269806,59272499
"850",2,59286956,59294930
"851",2,59316818,59317493
"852",2,59341221,59344177
"853",2,59561673,59563112
"854",2,59640420,59643281
"855",2,59658459,59671472
"856",2,59800244,59815256
"857",3,59800244,59801379
"858",2,59876804,59889859
"859",2,59927557,59941975
"860",2,60038892,60040910
"861",2,60061449,60065363
"862",2,60100780,60106554
"863",2,60146288,60154180
"864",2,60176572,60182698
"865",2,60198975,60199529
"866",2,60215513,60223344
"867",2,60249198,60253094
"868",2,60299473,60302122
"869",2,60315935,60316962
"870",3,60315935,60316962
"871",2,60353265,60354934
"872",2,60381064,60382031
"873",2,60428680,60434482
"874",3,60428680,60429714
"875",2,60483974,60489798
"876",2,60530857,60542203
"877",2,60576132,60579322
"878",2,60699926,60703250
"879",2,60779666,60784539
"880",2,60809580,60816171
"881",2,60848040,60889639
"882",2,60897073,60923468
"883",2,61002893,61003529
"884",2,61019385,61022248
"885",2,61041697,61051661
"886",2,61089158,61109571
"887",2,61129904,61138795
"888",2,61221390,61230436
"889",2,61241045,61249358
"890",2,61272330,61298620
"891",2,61780327,61805810
"892",2,61909456,61920339
"893",2,61942656,61968770
"894",2,62049355,62051553
"895",2,62150693,62151690
"896",2,62218998,62224909
"897",2,62287585,62288133
"898",2,62375442,62388213
"899",2,62685988,62688262
"900",2,62767631,62769039
"901",2,62780085,62780517
"902",2,62864002,62880271
"903",2,62896990,62898855
"904",2,62919718,62920009
"905",2,62943354,62945466
"906",2,63097996,63098528
"907",2,63293776,63294241
"908",2,63302511,63302840
"909",2,63333211,63335954
"910",2,63360814,63361687
"911",2,63479461,63499673
"912",2,63531099,63561568
"913",2,63574177,63581428
"914",2,63673081,63697555
"915",2,63777485,63804379
"916",2,63849770,63859504
"917",2,63910370,63915205
"918",2,63926574,63932310
"919",2,63952689,63980856
"920",2,64031029,64051365
"921",2,64088986,64095267
"922",2,64200572,64203626
"923",2,64275049,64279749
"924",2,64426588,64428281
"925",2,64445398,64446598
"926",2,64486491,64489228
"927",2,64506404,64507539
"928",3,64506404,64507539
"929",2,64529867,64531031
"930",2,64894116,64897964
"931",2,64930165,64930838
"932",2,64975278,64975843
"933",2,65174904,65185066
"934",2,65529722,65535312
"935",2,65577448,65587392
"936",2,65609853,65615320
"937",2,65738228,65748560
"938",2,65831573,65842409
"939",2,65884105,65892883
"940",2,65954531,65955235
"941",2,66011151,66012747
"942",2,66146054,66157218
"943",2,66253490,66254143
"944",3,66253490,66254143
"945",2,66289947,66294482
"946",2,66439893,66441131
"947",2,66497040,66497674
"948",2,66556147,66556756
"949",2,66641086,66645749
"950",2,66699173,66700088
"951",2,66715918,66727100
"952",2,66801800,66802399
"953",2,66814696,66816067
"954",2,66874729,66880366
"955",2,66996774,66998045
"956",2,67144524,67173992
"957",2,67239035,67241110
"958",2,67266777,67274515
"959",2,67378980,67416245
"960",2,67649113,67681602
"961",2,67703345,67726419
"962",2,67803980,67809047
"963",2,67829526,67834611
"964",2,67904868,67907960
"965",2,68016406,68028435
"966",2,68065956,68068512
"967",2,68117409,68119403
"968",2,68134294,68140026
"969",2,68147584,68150249
"970",2,68158082,68160642
"971",2,68188677,68194549
"972",2,68272556,68277833
"973",2,68362688,68397402
"974",2,68596772,68603722
"975",2,68640179,68649977
"976",2,68860976,68862765
"977",2,68907010,68908149
"978",3,68907010,68908149
"979",2,68956611,68958497
"980",2,69025849,69027431
"981",2,69111210,69118331
"982",2,69128835,69130445
"983",2,69168517,69185791
"984",2,69248131,69250344
"985",2,69281539,69287033
"986",2,69372076,69378483
"987",2,69444871,69447917
"988",2,69492375,69494564
"989",2,69510858,69515203
"990",2,69546200,69549534
"991",2,69576160,69579029
"992",2,69598385,69600433
"993",2,69607645,69609601
"994",2,69693133,69702071
"995",2,69718779,69721016
"996",2,69768355,69769989
"997",3,69768355,69769989
"998",2,69819570,69821124
"999",2,69891422,69892572
"1000",2,69917181,69922026
"1001",2,69936634,69937158
"1002",2,69979203,69991380
"1003",2,70120099,70122201
"1004",2,70138338,70140695
"1005",2,70182124,70183738
"1006",2,70215289,70216686
"1007",2,70304785,70305624
"1008",2,70332423,70334351
"1009",2,70365285,70368009
"1010",2,70388094,70388635
"1011",2,70415860,70417809
"1012",2,70432557,70439267
"1013",2,70498060,70512539
"1014",3,70498060,70498644
"1015",2,70809686,70826808
"1016",2,70903989,70911510
"1017",2,70926174,70928022
"1018",2,70969559,70970147
"1019",2,71072576,71073339
"1020",2,71195738,71211661
"1021",2,71251027,71254087
"1022",2,71298490,71303522
"1023",2,71350015,71350940
"1024",2,71452129,71453785
"1025",2,71621966,71622666
"1026",2,71706108,71707428
"1027",2,71739866,71743681
"1028",2,71789906,71792130
"1029",2,71844345,71846753
"1030",3,71844345,71844996
"1031",2,71859386,71867761
"1032",2,71929965,71930586
"1033",2,71976993,71989591
"1034",2,72046748,72047829
"1035",3,72046748,72047829
"1036",2,72099994,72102948
"1037",2,72152134,72153155
"1038",3,72152134,72153155
"1039",2,72178095,72178776
"1040",2,72228871,72229740
"1041",2,72268595,72271454
"1042",2,72330553,72331088
"1043",2,72427009,72435376
"1044",2,72459788,72460341
"1045",2,72590251,72593163
"1046",2,72611602,72612303
"1047",2,72626465,72630252
"1048",3,72626465,72627101
"1049",2,72855642,72857668
"1050",2,72901069,72902831
"1051",2,72926050,72928570
"1052",2,73000459,73011308
"1053",2,73025332,73035500
"1054",2,73084182,73085104
"1055",2,73101955,73104444
"1056",2,73119424,73122565
"1057",2,73202238,73204489
"1058",2,73226480,73227861
"1059",2,73293810,73299263
"1060",2,73314980,73332023
"1061",2,73358439,73372184
"1062",2,73434605,73436665
"1063",2,73510421,73514154
"1064",2,73563913,73576214
"1065",2,73606371,73613428
"1066",2,73641837,73647416
"1067",2,73758276,73765100
"1068",2,73791906,73793419
"1069",2,73829777,73845608
