"","level","start","end"
"1",1,5.18003333333333,2461.61406666667
"2",2,34.5260666666667,34.6675333333333
"3",2,372.7208,372.732266666667
"4",2,495.7105,495.7716
"5",2,538.524733333333,538.6211
"6",2,588.317233333333,588.359033333333
"7",2,598.0729,598.140933333333
"8",2,620.932366666667,621.0652
"9",2,622.754733333333,622.85
"10",2,625.3315,625.6886
"11",2,626.482466666667,626.529433333333
"12",2,627.373266666667,627.426666666667
"13",2,627.8611,627.903966666667
"14",2,628.051333333333,628.1254
"15",2,630.974233333333,631.002266666667
"16",2,642.6629,643.062833333333
"17",2,643.875833333333,644.054633333333
"18",2,644.993466666667,645.512566666667
"19",2,645.8942,645.9511
"20",2,646.169533333333,646.2214
"21",2,648.4825,651.1022
"22",2,651.361666666667,651.692333333333
"23",2,653.079466666667,653.143366666667
"24",2,653.395466666667,653.5165
"25",2,653.663233333333,653.716866666667
"26",2,654.3887,654.8779
"27",2,655.093833333333,656.035466666667
"28",2,656.449433333333,656.51
"29",2,657.3804,657.8411
"30",2,657.9869,658.439866666667
"31",2,660.1032,660.127866666667
"32",2,660.384333333333,660.4379
"33",2,664.1062,664.120033333333
"34",2,665.805433333333,665.949133333333
"35",2,666.755866666667,667.032866666667
"36",2,667.1932,667.432566666667
"37",2,668.277166666667,668.300666666667
"38",2,668.4417,668.5961
"39",2,668.773733333333,668.793633333333
"40",2,669.546733333333,669.655433333333
"41",2,671.1146,671.276066666667
"42",2,672.5981,672.6136
"43",3,672.5981,672.6136
"44",2,672.818166666667,672.926433333333
"45",2,673.758566666667,673.855766666667
"46",2,678.6245,678.9249
"47",2,679.8183,679.8474
"48",2,680.3731,680.435166666667
"49",2,681.082,681.371333333333
"50",2,682.251766666667,682.4705
"51",2,682.615966666667,682.813533333333
"52",2,685.078366666667,685.130533333333
"53",2,686.124766666667,686.618266666667
"54",2,687.034666666667,687.3626
"55",2,688.924766666667,689.2052
"56",2,689.891066666667,690.374733333333
"57",2,691.856133333333,691.9086
"58",2,693.390133333333,693.5409
"59",2,694.5455,694.7054
"60",2,695.2775,695.752633333333
"61",2,696.007633333333,697.4616
"62",2,697.7581,698.649333333333
"63",2,699.6434,700.638133333333
"64",2,702.048233333333,702.108566666667
"65",2,704.770966666667,704.8711
"66",2,705.490266666667,705.773233333333
"67",2,708.110466666667,708.255533333333
"68",2,710.088933333333,711.190566666667
"69",2,711.3416,711.763833333333
"70",2,712.898733333333,713.220066666667
"71",2,713.737833333333,713.802866666667
"72",2,715.588466666667,715.7509
"73",2,716.3482,716.534733333333
"74",2,716.844533333333,716.963533333333
"75",2,717.235466666667,717.274733333333
"76",2,717.698333333333,717.753666666667
"77",2,718.1486,718.2921
"78",2,718.904633333333,719.546733333333
"79",2,720.102933333333,721.079133333333
"80",2,721.557533333333,722.124566666667
"81",2,722.8117,722.848833333333
"82",2,723.0644,723.6745
"83",2,724.031266666667,724.266333333333
"84",2,724.8206,725.1215
"85",2,725.829766666667,726.133966666667
"86",2,726.285,727.2229
"87",2,728.333866666667,728.5308
"88",2,728.954666666667,729.104766666667
"89",2,730.2377,730.698933333333
"90",2,730.890833333333,730.9741
"91",2,732.133866666667,732.6167
"92",2,733.763033333333,734.2017
"93",2,735.828266666667,736.4648
"94",2,738.1789,738.2243
"95",2,740.923333333333,740.975066666667
"96",2,742.166533333333,742.694433333333
"97",2,743.413433333333,743.532666666667
"98",2,744.010833333333,744.079933333333
"99",2,744.9295,745.0079
"100",2,745.9515,746.113466666667
"101",2,746.6892,746.841533333333
"102",2,746.991733333333,747.900933333333
"103",2,750.031433333333,750.237266666667
"104",2,750.489733333333,750.8241
"105",2,752.085633333333,752.498466666667
"106",2,752.989066666667,753.234866666667
"107",2,753.379233333333,753.529166666667
"108",2,753.982933333333,754.356166666667
"109",2,756.577966666667,757.209733333333
"110",2,757.6067,757.8317
"111",2,759.909,760.869166666667
"112",2,761.067633333333,762.725533333333
"113",2,763.9196,764.234066666667
"114",2,764.718866666667,765.198166666667
